position,stable_bits,released_bits,pending_underflow,low,high_inclusive,residual_width,residual_information_bits,selected_frequency,selected_information_bits,effective_interval_information_bits,table_entropy_bits
526,543,0,1,1697748064,3295905449,1598157386,1.4262376546308637,42467,0.6259454245976754,0.6259454251184607,2.058849732786796
527,543,0,3,348541312,2978614403,2630073092,0.7075442521993374,26963,1.281306595580089,1.2813065975684723,2.7851419005987266
528,547,4,0,697082624,4138539041,3441456418,0.3196279059822018,42877,0.6120836530068232,0.6120836537828644,1.9638583290085074
529,547,0,0,697082624,3751102129,3054019506,0.49193786936698913,58158,0.17230996329232393,0.17230996338478993,0.6343812822048003
530,547,0,0,697082624,3714008020,3016925397,0.5095681242751837,64740,0.017630254903464555,0.0176302549081929,0.1034954129929908
531,547,0,0,697082624,3638741402,2941658779,0.5460172367407097,63901,0.03644911206775955,0.036449112465527726,0.23238175553615412
532,547,0,0,697082624,3507135207,2810052584,0.6120500184265332,62604,0.06603278125110049,0.0660327816858214,0.401236512617699
533,547,0,0,697082624,3492728199,2795645576,0.6194656744842284,65200,0.007415655994197752,0.007415656057696157,0.05835972106504697
534,547,0,0,697082624,3464957732,2767875109,0.6338682983032946,64885,0.014402623378961697,0.014402623819066259,0.08822159998066538
535,547,0,0,697082624,3352571933,2655489310,0.6936694243182799,62875,0.05980112553238586,0.0598011260149832,0.35088090839754754
536,547,0,0,697082624,3233039256,2535956633,0.7601170716290042,62586,0.06644764683005969,0.06644764731072517,0.38688507705006125
537,547,0,0,697082624,3222436654,2525354031,0.7661614916286936,65262,0.006044419936665017,0.006044419999689729,0.04887663287222791
538,547,0,0,697082624,3212456388,2515373765,0.7718743567792146,65277,0.005712864988203938,0.005712865150521556,0.04165903578649967
539,547,0,0,697082624,3161984639,2464902016,0.8011168478245558,64221,0.029242490674806765,0.029242491045340584,0.1911847686897922
540,547,0,0,697082624,3080856806,2383774183,0.8493995714957592,63379,0.04828272353290195,0.04828272367120302,0.29363242597320915
541,547,0,0,697082624,3069981127,2372898504,0.8559967525646428,65237,0.006597180899790373,0.006597181068885252,0.0531895832389647
542,547,0,0,697082624,3053796348,2356713725,0.8658706240002303,65089,0.00987387101285464,0.009873871435585437,0.06598165295062787
543,547,0,0,697082624,2930487458,2233404835,0.9434023630531456,62107,0.07753173854022402,0.07753173905291502,0.428302613335772
544,547,0,0,697082624,2745472277,2048389654,1.0681569685554528,60107,0.12475460493486173,0.12475460550230735,0.6041512383473217
545,547,0,0,697082624,2735157814,2038075191,1.0754398679733335,65206,0.007282898755244913,0.007282899417880519,0.057781154313158826
546,547,0,0,697082624,2722998277,2025915654,1.084073035097287,65145,0.008633166937588794,0.00863316712395307,0.05890045792748061
547,547,0,0,697082624,2426233288,1729150665,1.3125835661148884,55936,0.22851053049940162,0.22851053101760335,0.9166753475405456
548,547,0,0,697082624,2200485407,1503402784,1.514415565481709,56980,0.2018319987887865,0.20183199936681923,0.9090992822278948
549,547,0,0,697082624,2190047658,1492965035,1.5244667678304964,65081,0.010051201585822957,0.010051202348788547,0.07487564743347631
550,547,0,0,697082624,2185537051,1488454428,1.5288320947467398,65338,0.004365325978252387,0.004365326916244165,0.03399857676124987
551,547,0,0,697082624,2150469704,1453387081,1.5632281584815253,63992,0.034396063490018426,0.03439606373478646,0.21159969636423795
552,548,1,0,1394165248,4223852411,2829687164,0.6020045812580328,63798,0.03877642271915629,0.03877642277650734,0.23589388852587334
553,548,0,0,1394165248,4218843809,2824678562,0.6045604425189524,65420,0.0025558610298593507,0.0025558612609172787,0.023767758140818843
554,548,0,0,1394165248,4214318185,2820152938,0.60687374335021,65431,0.0023133004764488018,0.0023133008312572947,0.02023217009248108
555,548,0,0,1394165248,4172103676,2777938429,0.6286325226342306,64555,0.02175877904909348,0.021758779284023245,0.1475016840512946
556,548,0,0,1394165248,4106868580,2712703333,0.6629158659620913,63997,0.03428334325299627,0.034283343327857735,0.20373647785355023
557,548,0,0,1394165248,4101321975,2707156728,0.6658687327264623,65402,0.0029528662873829327,0.0029528667643720237,0.027091598897983144
558,548,0,0,1394165248,4093638699,2699473452,0.6699691173563274,65350,0.004100384429842091,0.004100384629864085,0.03204579735504813
559,554,6,0,741235264,3155998655,2414763392,0.8307653109532076,916,6.160796211903056,6.160796193596882,0.4321603639743381
560,554,0,0,741235264,2674416661,1933181398,1.1516701283733433,52466,0.3209048171315341,0.32090481742013466,1.1797938573767461
561,554,0,0,741235264,2609639037,1868403774,1.2008408816516791,63340,0.0491707530844477,0.049170753278334395,0.2691095780584946
562,559,5,0,697829504,2870031327,2172201824,0.9834889927071586,2381,4.782648094729666,4.782648111055481,1.2640379967928457
563,560,1,0,1395659008,4226786799,2831127792,0.6012702746493943,42708,0.6177812817690584,0.617781281942237,2.2037781773456615
564,560,0,0,1395659008,4088893733,2693234726,0.6733071741470766,62344,0.07203689899653254,0.07203689949768037,0.43555236291250155
565,560,0,0,1395659008,4085564997,2689905990,0.6750913933548155,65455,0.0017842189647608187,0.0017842192077392684,0.017557862153053307
566,560,0,0,1395659008,4066315028,2670656021,0.6854529763884862,65067,0.010361582546734381,0.010361583033671724,0.0708249866248872
